state,lga,report_date,children_targeted,children_vaccinated,vaccination_team,campaign_phase,vaccination_coverage_pct
Ekiti,Moba,2025-05-31,412.0,,Team E,Initial,133.7
Ekiti,Ado-Ekiti,2025-06-24,372.0,522.0,Team E,Initial,140.3
Ekiti,Ikere,2025-06-11,545.0,148.0,Team B,Follow-up,27.2
Ekiti,Efon,2025-06-15,444.0,329.0,Team E,Initial,74.1
Ekiti,Efon,2025-06-09,197.0,88.0,Team E,Initial,44.7
Ekiti,Ijero,2025-06-06,239.0,529.0,Team C,Initial,221.3
Ekiti,Moba,2025-06-09,370.0,185.0,Team A,Follow-up,50.0
Ekiti,Oye,2025-07-01,148.0,,Team E,Initial,71.6
Ekiti,Ekiti East,2025-06-12,482.0,128.0,Team B,Initial,26.6
Ekiti,Ekiti South-East,2025-06-09,583.0,289.0,Team C,Initial,49.6
Ekiti,Ekiti West,2025-06-10,591.0,470.0,Team E,Initial,79.5
Ekiti,Ijero,2025-06-03,309.0,567.0,Team D,Initial,183.5
Ekiti,Ido-Osi,2025-06-03,385.0,68.0,Team B,Follow-up,17.7
Ekiti,Gbonyin,2025-06-29,480.0,64.0,Team C,Initial,13.3
Ekiti,Emure,2025-06-15,179.0,,Team C,Initial,196.1
Ekiti,Efon,2025-06-09,87.0,290.0,Team B,Initial,333.3
Ekiti,Ekiti West,2025-06-11,441.0,182.0,Team C,Follow-up,41.3
Ekiti,Ekiti South-West,2025-06-06,343.0,85.0,Team B,Follow-up,24.8
Ekiti,Ikere,2025-06-10,381.0,89.0,Team A,Follow-up,23.4
Ekiti,Ikole,2025-06-17,280.0,264.0,Team C,Initial,113.26333523109865
Ekiti,Ijero,2025-06-10,328.0,440.0,Team D,Initial,110.5977433398205
Ekiti,Irepodun/Ifelodun,2025-05-29,386.0,249.0,Team A,Initial,64.5
Ekiti,Moba,2025-06-02,367.0,,Team E,Initial,104.4
Ekiti,Ekiti South-West,2025-07-01,535.0,529.0,Team A,Follow-up,98.9
Ekiti,Oye,2025-06-24,470.0,196.0,Team A,Follow-up,41.7
Ekiti,Ado-Ekiti,2025-06-01,373.0,539.0,Team D,Initial,144.5
Ekiti,Oye,2025-07-01,363.0,514.0,Team B,Initial,141.6
Ekiti,Ido-Osi,2025-06-20,52.0,469.0,Team A,Follow-up,901.9
Ekiti,Irepodun/Ifelodun,2025-06-19,254.0,207.0,Team E,Initial,81.5
Ekiti,Moba,2025-06-16,171.0,547.0,Team B,Initial,319.9
Ekiti,Efon,2025-06-29,555.0,548.0,Team D,Initial,98.7
Ekiti,Ado-Ekiti,2025-06-03,404.0,148.0,Team D,Initial,36.6
Ekiti,Ido-Osi,2025-05-29,552.0,150.0,Team A,Initial,27.2
Ekiti,Oye,2025-06-24,122.0,399.0,Team D,Initial,327.0
Ekiti,Ekiti East,2025-06-28,62.0,318.0,Team A,Initial,512.9
Ekiti,Ido-Osi,2025-06-06,429.0,289.0,Team B,Initial,67.4
Ekiti,Ado-Ekiti,2025-06-15,126.0,320.0,Team C,Initial,254.0
Ekiti,Moba,2025-06-13,489.0,506.0,Team D,Initial,103.5
Ekiti,Ikere,2025-06-09,151.0,544.0,Team C,Initial,360.3
Ekiti,Ise/Orun,2025-06-21,377.0,340.0,Team E,Initial,90.2
Ekiti,Oye,2025-05-31,584.0,66.0,Team D,Initial,11.3
Ekiti,Ijero,2025-06-08,475.0,550.0,Team E,Follow-up,115.8
Ekiti,Ekiti South-West,2025-06-21,348.0,70.0,Team C,Initial,20.1
Ekiti,Ijero,2025-05-29,344.0,552.0,Team B,Follow-up,160.5
Ekiti,Ekiti South-West,2025-06-20,212.0,254.0,Team C,Initial,119.8
Ekiti,Ekiti West,2025-07-01,507.0,,Team B,Initial,114.65052872461169
Ekiti,Emure,2025-06-26,283.0,226.0,Team C,Initial,79.9
Ekiti,Moba,2025-07-01,209.0,530.0,Team D,Initial,253.6
Ekiti,Emure,2025-06-02,82.0,178.0,Team A,Initial,217.1
Ekiti,Ikole,2025-06-05,293.0,403.0,Team A,Follow-up,137.5
Ekiti,Emure,2025-06-20,505.0,69.0,Team A,Initial,13.7
Ekiti,Ikere,2025-06-13,284.0,332.0,Team A,Initial,116.9
Ekiti,Emure,2025-06-18,246.0,350.0,Team E,Follow-up,142.3
Ekiti,Ekiti South-East,2025-06-22,529.0,505.0,Team D,Initial,
Ekiti,Emure,2025-06-01,53.0,425.0,Team B,Initial,801.9
Ekiti,Gbonyin,2025-06-16,497.0,465.0,Team A,Initial,93.6
Ekiti,Irepodun/Ifelodun,2025-06-04,519.0,204.0,Team B,Follow-up,39.3
Ekiti,Ikere,2025-06-29,407.0,98.0,Team C,Initial,24.1
Ekiti,Oye,2025-06-26,562.0,486.0,Team E,Follow-up,86.5
Ekiti,Ekiti South-West,2025-06-30,451.0,264.0,Team D,Initial,58.5
Ekiti,Irepodun/Ifelodun,2025-05-30,125.0,59.0,Team C,Follow-up,47.2
Ekiti,Ikere,2025-07-01,166.0,233.0,Team C,Initial,140.4
Ekiti,Ekiti West,2025-07-02,384.0,329.0,Team D,Initial,85.7
Ekiti,Ikere,2025-06-06,396.0,67.0,Team A,Follow-up,16.9
Ekiti,Ado-Ekiti,2025-05-30,453.0,380.0,Team C,Follow-up,83.9
Ekiti,Ikole,2025-06-13,269.0,246.0,Team D,Initial,91.4
Ekiti,Ikere,2025-06-03,585.0,531.0,Team B,Initial,90.8
Ekiti,Irepodun/Ifelodun,2025-06-12,323.0,307.0,Team D,Initial,95.0
Ekiti,Ekiti South-East,2025-06-09,285.0,575.0,Team B,Follow-up,
Ekiti,Ado-Ekiti,2025-06-08,137.0,171.0,Team C,Initial,124.8
Ekiti,Gbonyin,2025-06-04,264.0,507.0,Team D,Follow-up,192.0
Ekiti,Ido-Osi,2025-06-17,336.0,422.0,Team C,Initial,125.6
Ekiti,Irepodun/Ifelodun,2025-06-14,57.0,319.0,Team C,Initial,559.6
Ekiti,Irepodun/Ifelodun,2025-05-30,563.0,552.0,Team C,Initial,98.0
Ekiti,Ijero,2025-05-30,583.0,381.0,Team C,Initial,65.4
Ekiti,Ijero,2025-06-04,,558.0,Team D,Initial,109.06097804970884
Ekiti,Ijero,2025-06-10,118.0,541.0,Team A,Initial,458.5
Ekiti,Ido-Osi,2025-06-14,322.0,573.0,Team D,Initial,178.0
Ekiti,Ekiti West,2025-05-30,137.0,,Team E,Initial,372.3
Ekiti,Ekiti South-West,2025-06-27,150.0,569.0,Team C,Follow-up,379.3
Ekiti,Emure,2025-07-01,59.0,,Team A,Initial,474.6
Ekiti,Efon,2025-06-13,599.0,429.0,Team D,Initial,71.6
Ekiti,Ijero,2025-06-26,542.0,171.0,Team B,Initial,108.60247567378202
Ekiti,Ise/Orun,2025-06-04,579.0,,Team B,Follow-up,18.3
Ekiti,Ijero,2025-06-20,531.0,561.0,Team B,Follow-up,105.6
Ekiti,Ado-Ekiti,2025-06-04,429.0,288.0,Team A,Initial,67.1
Ekiti,Moba,2025-06-09,206.0,355.0,Team D,Initial,172.3
Ekiti,Ekiti South-East,2025-05-31,510.0,307.0,Team E,Initial,60.2
Ekiti,Ikere,2025-06-15,98.0,358.0,Team A,Initial,365.3
Ekiti,Ikere,2025-06-05,301.0,232.0,Team B,Follow-up,77.1
Ekiti,Ijero,2025-06-27,508.0,233.0,Team E,Initial,45.9
Ekiti,Gbonyin,2025-06-29,506.0,,Team B,Initial,96.0
Ekiti,Ido-Osi,2025-06-30,100.0,112.0,Team A,Initial,112.0
Ekiti,Oye,2025-06-15,50.0,220.0,Team A,Follow-up,440.0
Ekiti,Ikole,2025-06-05,560.0,93.0,Team C,Initial,16.6
Ekiti,Ido-Osi,2025-06-05,537.0,40.0,Team E,Initial,7.4
Ekiti,Emure,2025-06-05,266.0,412.0,Team B,Initial,112.64751945900389
Ekiti,Gbonyin,2025-06-23,449.0,411.0,Team B,Initial,91.5
Ekiti,Ado-Ekiti,2025-06-06,545.0,,Team D,Follow-up,97.4
Ekiti,Ijero,2025-07-02,351.0,556.0,Team E,Initial,158.4
Ekiti,Emure,2025-06-12,464.0,331.0,Team B,Initial,71.3
Ekiti,Irepodun/Ifelodun,2025-06-12,535.0,305.0,Team C,Initial,57.0
Ekiti,Ado-Ekiti,2025-06-07,189.0,280.0,Team B,Initial,148.1
Ekiti,Oye,2025-06-27,473.0,494.0,Team D,Initial,104.4
Ekiti,Oye,2025-06-23,218.0,218.0,Team E,Follow-up,100.0
Ekiti,Gbonyin,2025-06-08,478.0,402.0,Team E,Initial,84.1
Ekiti,Ido-Osi,2025-05-30,178.0,223.0,Team D,Initial,125.3
Ekiti,Ikole,2025-06-22,126.0,240.0,Team B,Initial,190.5
Ekiti,Ido-Osi,2025-06-24,531.0,492.0,Team C,Initial,92.7
Ekiti,Ekiti West,2025-07-01,223.0,337.0,Team D,Follow-up,151.1
Ekiti,Ado-Ekiti,2025-05-31,546.0,442.0,Team A,Follow-up,81.0
Ekiti,Ado-Ekiti,2025-06-23,546.0,491.0,Team E,Initial,89.9
Ekiti,Efon,2025-06-01,98.0,514.0,Team B,Follow-up,524.5
Ekiti,Ido-Osi,2025-06-21,428.0,273.0,Team D,Initial,63.8
Ekiti,Ido-Osi,2025-06-19,80.0,45.0,Team C,Follow-up,56.2
Ekiti,Ado-Ekiti,2025-06-23,229.0,73.0,Team B,Initial,31.9
Ekiti,Ijero,2025-06-13,511.0,550.0,Team C,Initial,107.6
Ekiti,Emure,2025-06-19,426.0,553.0,Team E,Initial,129.8
Ekiti,Ise/Orun,2025-06-25,583.0,137.0,Team E,Initial,23.5
Ekiti,Ekiti South-East,2025-06-18,87.0,146.0,Team D,Initial,
Ekiti,Ekiti West,2025-06-23,410.0,,Team C,Follow-up,65.1
Ekiti,Ikole,2025-06-01,438.0,218.0,Team C,Follow-up,49.8
Ekiti,Ekiti South-East,2025-06-18,118.0,164.0,Team C,Initial,139.0
Ekiti,Ijero,2025-07-01,242.0,411.0,Team E,Initial,169.8
Ekiti,Efon,2025-06-07,528.0,300.0,Team B,Initial,56.8
Ekiti,Oye,2025-06-20,166.0,110.0,Team D,Initial,66.3
Ekiti,Ido-Osi,2025-06-13,519.0,348.0,Team A,Initial,67.1
Ekiti,Ikole,2025-06-25,312.0,550.0,Team E,Initial,176.3
Ekiti,Irepodun/Ifelodun,2025-05-29,365.0,89.0,Team D,Initial,24.4
Ekiti,Ijero,2025-06-21,305.0,382.0,Team A,Initial,125.2
Ekiti,Ado-Ekiti,2025-06-04,200.0,281.0,Team D,Initial,140.5
Ekiti,Moba,2025-07-01,289.0,92.0,Team C,Follow-up,31.8
Ekiti,Ijero,2025-06-09,150.0,486.0,Team D,Initial,324.0
Ekiti,Ekiti South-West,2025-06-02,396.0,368.0,Team A,Initial,92.9
Ekiti,Moba,2025-06-18,434.0,93.0,Team A,Initial,
Ekiti,Ekiti East,2025-06-25,536.0,539.0,Team D,Follow-up,100.6
Ekiti,Ijero,2025-06-10,596.0,297.0,Team E,Initial,
Ekiti,Moba,2025-06-30,276.0,121.0,Team A,Initial,43.8
Ekiti,Ekiti West,2025-05-30,553.0,88.0,Team E,Follow-up,15.9
Ekiti,Ekiti East,2025-06-12,358.0,226.0,Team C,Initial,108.36827102775135
Ekiti,Ijero,2025-06-06,236.0,94.0,Team E,Initial,39.8
Ekiti,Efon,2025-06-24,297.0,289.0,Team B,Initial,97.3
Ekiti,Ikole,2025-06-23,72.0,262.0,Team C,Initial,363.9
Ekiti,Ikole,2025-06-27,282.0,215.0,Team E,Initial,76.2
Ekiti,Ise/Orun,2025-05-31,589.0,417.0,Team B,Follow-up,70.8
Ekiti,Ido-Osi,2025-05-31,127.0,296.0,Team B,Initial,233.1
Ekiti,Emure,2025-05-31,297.0,227.0,Team B,Initial,76.4
Ekiti,Moba,2025-06-15,484.0,536.0,Team A,Initial,110.7
Ekiti,Ekiti West,2025-06-15,112.0,217.0,Team A,Initial,193.8
Ekiti,Ido-Osi,2025-07-02,400.0,451.0,Team E,Follow-up,112.8
Ekiti,Irepodun/Ifelodun,2025-05-31,311.0,90.0,Team B,Follow-up,28.9
Ekiti,Ekiti East,2025-06-04,86.0,190.0,Team C,Initial,220.9
Ekiti,Ise/Orun,2025-06-14,533.0,101.0,Team D,Follow-up,18.9
Ekiti,Ise/Orun,2025-06-05,472.0,445.0,Team A,Initial,94.3
Ekiti,Oye,2025-07-01,231.0,195.0,Team C,Initial,84.4
Ekiti,Ise/Orun,2025-05-29,596.0,190.0,Team A,Initial,31.9
Ekiti,Ekiti East,2025-06-25,100.0,163.0,Team A,Initial,163.0
Ekiti,Gbonyin,2025-06-13,281.0,479.0,Team A,Initial,170.5
Ekiti,Moba,2025-05-31,328.0,465.0,Team A,Follow-up,141.8
Ekiti,Ise/Orun,2025-06-16,427.0,146.0,Team C,Initial,34.2
Ekiti,Ado-Ekiti,2025-06-05,446.0,192.0,Team B,Initial,43.0
Ekiti,Ekiti South-West,2025-06-17,541.0,324.0,Team E,Initial,59.9
Ekiti,Emure,2025-06-20,79.0,59.0,Team C,Initial,74.7
Ekiti,Oye,2025-06-08,,237.0,Team B,Follow-up,252.1
Ekiti,Gbonyin,2025-06-05,301.0,533.0,Team B,Initial,177.1
Ekiti,Oye,2025-06-01,110.0,95.0,Team B,Initial,86.4
Ekiti,Oye,2025-06-30,228.0,224.0,Team A,Initial,98.2
Ekiti,Ado-Ekiti,2025-06-15,357.0,210.0,Team B,Initial,58.8
Ekiti,Ekiti East,2025-06-03,165.0,86.0,Team C,Initial,52.1
Ekiti,Ekiti East,2025-06-27,484.0,566.0,Team B,Initial,116.9
Ekiti,Ikole,2025-07-02,310.0,433.0,Team A,Initial,
Ekiti,Ekiti South-East,2025-06-07,262.0,105.0,Team D,Initial,40.1
Ekiti,Ijero,2025-06-26,198.0,49.0,Team A,Initial,24.7
Ekiti,Emure,2025-06-05,439.0,,Team A,Follow-up,109.3
Ekiti,Ikere,2025-06-30,349.0,490.0,Team C,Initial,140.4
Ekiti,Ise/Orun,2025-06-06,57.0,263.0,Team C,Follow-up,461.4
Ekiti,Oye,2025-06-16,258.0,337.0,Team B,Initial,130.6
Ekiti,Ikere,2025-06-24,561.0,239.0,Team D,Initial,42.6
Ekiti,Ikere,2025-06-16,306.0,339.0,Team A,Follow-up,110.8
Ekiti,Irepodun/Ifelodun,2025-06-15,412.0,473.0,Team A,Initial,114.8
Ekiti,Efon,2025-06-13,96.0,440.0,Team E,Initial,458.3
Ekiti,Ido-Osi,2025-06-03,101.0,438.0,Team E,Initial,433.7
Ekiti,Ido-Osi,2025-07-02,283.0,,Team D,Follow-up,83.0
Ekiti,Efon,2025-06-16,589.0,394.0,Team D,Initial,66.9
Ekiti,Ijero,2025-06-27,514.0,64.0,Team C,Follow-up,12.5
Ekiti,Ikole,2025-06-12,399.0,224.0,Team D,Follow-up,56.1
Ekiti,Ikole,2025-06-22,567.0,410.0,Team C,Follow-up,72.3
Ekiti,Ado-Ekiti,2025-06-10,213.0,403.0,Team B,Initial,189.2
Ekiti,Oye,2025-06-21,423.0,186.0,Team A,Initial,44.0
Ekiti,Ekiti South-East,2025-06-27,343.0,339.0,Team B,Initial,
Ekiti,Emure,2025-06-17,568.0,64.0,Team C,Follow-up,11.3
Ekiti,Ekiti East,2025-06-28,578.0,143.0,Team D,Follow-up,24.7
Ekiti,Oye,2025-06-28,124.0,347.0,Team E,Initial,279.8
Ekiti,Efon,2025-06-17,350.0,346.0,Team E,Initial,98.9
Ekiti,Ikole,2025-05-30,401.0,412.0,Team E,Follow-up,102.7
Ekiti,Ise/Orun,2025-06-13,373.0,521.0,Team B,Initial,139.7
Ekiti,Ekiti South-West,2025-06-19,339.0,390.0,Team A,Initial,115.0
Ekiti,Emure,2025-06-12,525.0,371.0,Team C,Follow-up,70.7
Ekiti,Irepodun/Ifelodun,2025-06-10,317.0,436.0,Team B,Initial,137.5
Ekiti,Ekiti East,2025-06-30,311.0,184.0,Team D,Initial,59.2
Ekiti,Ido-Osi,2025-07-02,163.0,568.0,Team D,Initial,348.5
Ekiti,Gbonyin,2025-06-22,56.0,136.0,Team C,Follow-up,
Ekiti,Efon,2025-06-23,117.0,179.0,Team C,Initial,153.0
Ekiti,Ado-Ekiti,2025-05-29,169.0,241.0,Team B,Initial,142.6
Ekiti,Ido-Osi,2025-06-20,442.0,352.0,Team D,Initial,79.6
Ekiti,Oye,2025-06-08,439.0,220.0,Team A,Follow-up,50.1
Ekiti,Ikere,2025-06-13,398.0,207.0,Team B,Initial,52.0
Ekiti,Ise/Orun,2025-06-18,287.0,512.0,Team B,Initial,178.4
Ekiti,Ise/Orun,2025-06-18,559.0,157.0,Team B,Initial,28.1
Ekiti,Ikere,2025-06-29,120.0,56.0,Team D,Follow-up,46.7
Ekiti,Emure,2025-06-15,449.0,184.0,Team C,Follow-up,41.0
Ekiti,Ido-Osi,2025-06-16,468.0,324.0,Team D,Initial,69.2
Ekiti,Emure,2025-06-11,552.0,61.0,Team D,Initial,11.1
Ekiti,Oye,2025-06-16,391.0,289.0,Team C,Initial,73.9
Ekiti,Ekiti East,2025-06-01,146.0,579.0,Team D,Initial,396.6
Ekiti,Oye,2025-05-30,164.0,179.0,Team B,Follow-up,109.1
Ekiti,Moba,2025-06-08,495.0,242.0,Team A,Follow-up,48.9
Ekiti,Ado-Ekiti,2025-06-02,536.0,286.0,Team A,Follow-up,53.4
Ekiti,Ekiti West,2025-06-20,171.0,585.0,Team C,Initial,342.1
Ekiti,Emure,2025-06-26,485.0,216.0,Team D,Initial,44.5
Ekiti,Oye,2025-06-01,415.0,525.0,Team E,Initial,126.5
Ekiti,Ise/Orun,2025-07-01,207.0,193.0,Team A,Initial,93.2
Ekiti,Ado-Ekiti,2025-06-22,349.0,189.0,Team D,Initial,54.2
